sample_id,price
168698,16.4
297198,9.46
231036,27.0
146163,61.0
292221,17.2
265339,13.0
52062,33.7
232694,26.1
277187,23.3
54558,22.2
154345,40.1
85629,17.1
194065,12.8
122233,30.1
267854,17.0
215943,10.9
63621,15.4
298856,18.2
191589,11.9
231024,36.4
92998,29.0
250017,30.0
71340,14.6
3337,11.3
49344,11.5
12247,17.3
145265,63.8
185843,17.5
43385,12.1
220860,19.0
27740,20.5
99676,36.9
25987,38.6
5284,58.2
262578,21.0
64258,33.1
151778,17.2
210955,25.5
77482,20.8
291735,20.8
105154,24.6
103755,25.0
198322,15.9
262232,16.4
103724,21.3
247292,17.5
222609,19.3
159421,22.1
220505,16.3
231194,27.6
236878,27.9
116970,20.8
42648,25.0
53731,26.2
276318,18.1
19565,48.2
242683,13.9
187789,32.9
210974,36.1
122103,34.9
233486,24.4
104452,19.2
231955,20.4
231386,23.3
197540,29.8
208295,18.5
242331,20.2
220404,28.0
155699,24.0
18306,39.6
9024,33.2
266571,26.7
242047,54.1
132934,24.1
4527,45.7
198484,13.0
291699,13.3
298060,16.3
31113,11.9
82094,29.4
285198,16.2
297385,12.1
66211,24.8
205995,20.1
273974,14.4
285111,24.7
129404,19.0
255362,22.2
25388,26.3
199251,18.3
64155,33.1
273844,20.8
67671,29.7
37193,12.7
22146,27.5
51797,19.4
27192,19.4
285140,21.3
151886,15.3
70634,15.2
2051,41.9
227452,36.1
166448,21.3
186102,9.67
116194,32.6
275191,12.4
159902,17.3
63939,30.2
297873,27.2
296581,31.0
99054,36.5
230661,24.5
6478,15.7
108876,43.6
256867,33.7
100595,12.5
287825,34.5
64847,26.4
185322,14.9
133562,26.8
102553,15.5
287947,15.3
214369,31.2
126287,13.8
24808,22.1
139040,24.0
91630,11.8
50488,33.2
147950,62.2
255021,36.0
93117,12.5
67441,7.93
42258,18.2
160010,21.2
295145,12.8
158840,14.3
22886,24.5
83008,14.2
201086,25.9
173774,16.1
65356,30.1
271842,29.9
83428,15.9
288269,12.8
41981,18.9
155748,11.5
42578,14.0
214773,28.1
39270,22.5
1732,57.3
9430,19.0
196442,49.0
125929,15.2
243937,45.3
118902,15.5
209589,24.7
226224,15.8
15394,23.1
221905,19.6
224311,25.2
258725,15.1
272439,17.7
235772,24.5
196941,11.6
286219,11.7
249493,14.3
187267,28.7
21559,30.4
291082,30.6
50728,20.1
203878,11.6
237232,17.6
184073,16.1
38299,10.8
186464,9.53
164922,30.8
57487,22.2
202468,23.8
7473,35.2
184377,16.7
170935,25.7
2492,61.5
94589,24.8
65618,10.5
243309,26.0
296243,21.5
90729,20.5
77487,12.2
34134,31.0
50567,31.7
139204,14.8
88352,14.6
94501,18.9
267504,25.9
165766,17.9
253287,31.5
247612,24.7
264783,19.3
76759,30.8
276029,7.05
15409,24.1
227283,24.2
6324,14.3
104066,31.0
2553,56.8
279867,29.1
107024,29.4
48454,13.5
26298,17.0
33419,23.0
97061,11.1
81821,24.6
27412,34.1
67103,27.9
33022,26.5
63584,18.5
260391,31.2
64798,14.1
250630,16.1
220288,38.3
217533,52.4
133205,10.7
161320,13.8
239130,42.4
134910,25.7
49467,11.7
72652,27.3
11228,16.8
113937,30.1
60694,37.5
83580,20.0
207325,32.9
163289,13.3
248934,12.0
288842,11.6
118405,17.4
131330,17.4
238594,29.5
170141,14.0
223532,29.3
132926,15.6
286433,20.3
282116,38.2
234933,32.0
133587,19.6
35916,16.8
255409,11.0
32334,35.9
59852,29.8
286159,16.7
164225,25.2
274367,24.6
49511,21.5
25303,14.1
202909,14.7
235487,27.6
231823,35.4
162898,15.9
205492,17.4
117988,14.4
107799,12.6
160846,30.7
18777,52.8
124306,30.7
292010,20.5
63865,33.5
191436,30.5
264274,17.6
16856,37.9
206289,42.1
55688,47.6
103695,24.2
65401,17.9
123965,30.9
208344,32.9
260168,40.0
116043,23.7
117792,17.4
37719,19.0
172038,26.1
34475,16.0
166010,29.7
37932,28.4
246805,20.1
132592,19.6
84460,36.0
138016,9.06
77731,11.5
176673,51.3
199279,32.5
257390,27.9
90311,14.8
298853,36.2
208836,28.5
47495,12.5
214175,24.6
278831,18.5
287703,29.8
232155,15.6
171893,12.5
144206,23.4
240325,12.0
275525,33.7
47785,14.1
242692,13.8
293999,11.5
105323,18.9
131849,32.8
67724,21.8
225268,28.1
57245,33.3
95002,20.6
185465,24.0
11892,25.7
9468,16.3
176217,11.4
282380,11.6
14986,31.4
103135,35.3
39149,12.4
65307,22.8
6016,22.5
222109,25.9
64014,25.8
153767,12.7
134461,29.5
18685,20.9
44248,16.4
196345,53.8
263745,25.9
286052,26.9
159935,10.3
130281,14.3
281865,10.2
185944,25.2
29657,15.0
297636,13.8
169965,17.7
233232,10.5
246137,33.7
110043,32.7
5294,37.5
254116,11.5
12919,48.1
94890,21.6
142850,62.4
215268,23.0
176596,13.7
156024,43.1
117188,33.4
114787,30.7
166728,43.1
209203,28.4
12867,18.8
218047,20.5
40001,15.8
176044,8.35
133787,11.0
8159,15.5
193574,56.2
223860,20.5
297033,34.5
45658,15.1
122685,22.4
133254,17.1
58067,15.2
244158,16.3
163788,10.3
298188,13.0
263070,34.7
100514,16.0
16786,22.1
44918,24.0
154700,14.6
206027,10.4
287203,29.4
252655,27.0
26059,24.3
10380,9.47
42361,12.5
209574,25.9
233023,51.6
272361,30.0
243241,11.8
47009,15.1
268387,20.5
3048,18.8
138812,22.2
162392,16.5
168045,11.7
245037,12.3
151177,15.7
53242,25.7
228769,27.9
217082,25.4
97121,24.5
146666,59.2
121805,40.3
91386,25.6
146695,74.8
50553,36.6
245771,15.8
268824,10.9
158141,12.4
178097,14.9
278613,18.2
252136,18.0
161136,18.4
199563,22.4
23623,16.4
254631,20.7
75845,11.7
83667,25.8
18521,17.0
31651,10.3
59558,20.4
18612,25.2
139161,16.0
36026,30.7
74752,17.6
82794,17.6
129056,21.7
93713,18.0
225050,29.9
240741,24.2
29497,19.2
141941,19.1
254040,12.8
26438,24.1
98590,15.3
188763,14.7
151691,25.3
226477,17.6
42757,15.7
50016,22.0
116667,19.7
114046,17.4
172518,14.4
60404,12.7
34966,31.5
164314,17.1
213288,27.9
280333,35.2
15017,24.0
76733,10.4
103472,15.9
292425,25.1
212633,31.4
200664,40.8
257632,50.7
39788,11.2
134880,25.2
196267,33.8
95514,11.7
50510,26.0
95372,22.5
28578,27.0
188699,16.3
21431,24.3
93820,13.4
92278,10.7
143139,32.0
8611,33.5
288348,20.3
267715,29.7
51714,33.9
181074,24.8
288827,20.9
51073,23.4
25335,21.9
284913,24.8
219962,25.2
243191,29.0
106681,17.0
245467,36.4
114656,36.4
158865,16.9
280268,13.8
59726,20.1
194935,33.6
71447,28.8
192005,27.7
254288,15.3
37255,12.0
147867,59.6
230164,24.4
53000,20.8
62796,48.3
84418,35.2
248431,22.5
274700,28.9
238406,22.9
148739,30.6
76804,13.5
28414,13.6
203771,20.2
181823,16.2
138837,9.52
20940,54.4
205458,16.7
106593,29.1
41023,21.2
213557,29.6
95175,18.5
60618,29.2
165737,20.8
238173,16.2
202014,41.6
101223,54.8
69303,20.5
1679,68.1
78993,13.3
179358,21.5
31743,28.5
272311,17.9
198005,13.9
193078,24.3
99518,45.8
212782,27.2
281846,9.56
23261,23.2
137524,18.2
184769,27.5
243110,30.8
52533,38.4
267049,16.7
296278,19.5
11626,19.0
127366,12.0
36730,17.8
25690,20.2
130461,34.2
31485,11.6
63612,24.3
51526,35.3
80511,23.8
205059,18.9
246035,30.7
242180,19.4
176807,27.3
172453,16.7
213881,26.0
234108,19.4
115488,17.1
26292,14.3
6681,15.9
242014,39.9
179343,12.5
36841,15.1
94374,18.8
57472,59.6
11719,16.6
82134,19.5
124844,27.8
234905,35.5
252830,13.1
38990,18.0
100882,18.4
17808,15.4
226070,32.6
290070,17.3
39797,16.8
160285,18.6
177875,12.4
281900,9.68
57001,25.9
174301,49.3
259631,32.3
168743,24.4
270906,16.1
291998,18.3
231804,29.3
86783,18.2
187523,27.5
262654,27.6
30211,24.4
242770,16.0
169584,8.81
191235,16.2
269314,15.6
172513,24.6
67399,9.42
235537,26.7
3845,38.3
298371,29.7
192210,25.8
132726,27.2
201722,23.5
52624,19.9
192329,24.6
176695,36.0
74643,22.5
98403,16.8
108573,10.0
9333,43.2
77417,22.1
160193,12.3
266476,13.8
4186,18.9
287431,13.7
160351,7.9
5112,44.0
82187,14.3
248107,25.8
155541,40.4
42790,23.9
217057,28.5
16071,12.8
253872,17.2
75773,32.6
296059,20.5
232453,20.0
250561,24.8
279802,18.2
282275,16.4
93205,11.9
32869,16.2
228385,35.1
198120,15.2
253054,30.1
147205,49.8
16695,13.7
281736,18.0
208531,25.6
107080,13.3
29836,16.8
22121,19.1
244411,26.7
286283,21.1
48758,28.4
218654,32.3
245305,17.1
77238,21.6
152733,42.4
122615,28.9
196773,31.4
76091,13.0
210480,9.47
35318,17.2
61637,27.6
247086,31.4
134914,26.0
274669,16.1
290767,27.0
96923,11.4
80982,20.0
42801,25.4
34772,17.7
179940,23.9
189776,23.2
171382,14.2
17947,23.7
74869,16.5
2885,21.2
267043,18.0
52174,25.7
212841,20.9
169607,23.1
118285,32.5
216871,23.4
106431,22.7
92002,18.0
258713,8.94
283433,10.4
13340,41.5
70967,10.7
197531,28.3
95885,22.3
79645,14.7
149425,19.1
172753,27.0
422,21.5
76705,12.9
79024,10.8
195477,51.4
173690,8.11
272284,9.21
101724,17.1
16869,14.9
56181,24.1
288629,26.5
212790,33.0
171661,13.4
80341,15.0
268318,22.1
60534,27.5
214852,21.3
85081,35.0
186636,18.4
283714,16.5
13466,38.1
193079,32.0
149139,56.5
225382,19.6
70674,32.7
47029,25.6
1038,30.4
42827,14.4
5707,24.5
29066,18.7
258330,27.5
286236,13.0
45835,11.2
256727,17.2
294245,20.3
42338,21.0
71827,23.7
131465,12.9
135011,24.7
29804,16.6
57021,34.9
22621,21.9
85531,10.5
33319,15.2
159247,44.6
186013,16.3
93310,15.2
68358,32.2
249080,39.4
57706,18.3
212028,25.2
84018,11.1
212524,25.6
270324,15.7
58458,19.8
112360,21.2
155973,21.2
97533,20.8
232996,24.4
4133,50.6
144906,55.2
160129,35.6
149525,58.8
23565,40.5
76130,22.7
203459,23.7
268635,14.2
229404,13.5
66551,17.2
248619,36.0
32187,19.3
26566,11.9
72773,24.1
150983,15.4
76952,16.1
50703,20.9
102992,36.2
259386,17.0
177899,34.8
70105,17.6
218343,47.5
109829,21.1
279903,14.2
50646,26.5
128847,19.5
171844,26.1
200509,37.8
18653,12.5
46053,13.3
171579,11.1
40216,16.0
83995,14.3
96454,27.6
56900,24.8
293611,52.6
126903,50.2
236277,23.7
58215,28.5
129299,10.6
67356,27.3
256579,22.2
125002,41.3
59645,22.6
212914,22.0
287877,25.3
280658,19.1
198669,12.6
262349,18.8
226701,16.9
69055,18.5
131709,29.8
178342,19.3
237802,27.5
125561,19.1
108501,23.9
103185,25.6
160535,16.8
269179,14.8
223547,14.0
251304,23.7
37661,28.9
7806,21.4
76406,16.4
287743,14.2
90617,13.2
122527,22.8
90559,39.1
157133,8.7
30787,20.5
175492,14.0
260990,26.0
137650,47.2
226778,16.1
273374,38.4
206021,23.0
179441,26.5
246513,31.0
41438,21.1
223619,33.4
117164,23.6
18220,53.1
222744,22.9
181564,13.7
67476,38.0
98479,17.0
105056,16.5
27370,9.62
21303,34.0
113513,19.8
82878,20.6
277803,22.4
222389,17.5
254678,19.4
158657,15.6
206025,22.7
61854,17.0
249731,21.9
291916,21.1
219952,17.6
288100,11.8
122909,25.2
168215,14.2
185607,13.9
33119,20.9
134,16.4
72544,36.3
212666,10.3
197415,25.8
254960,39.3
19849,39.6
151905,16.5
272734,25.2
284210,11.2
243265,28.2
88696,16.6
147584,25.2
248211,28.1
66420,26.6
92995,35.8
75175,15.6
241129,18.4
202028,53.6
61474,25.3
242920,29.3
143022,49.9
220919,21.9
167120,14.5
59599,8.88
122769,21.0
271259,31.6
224226,11.4
273812,13.6
175580,43.1
215868,22.9
274034,28.2
84384,27.1
221209,22.8
169947,27.1
109728,21.9
219753,26.8
32898,13.1
217758,30.4
222928,22.4
197022,16.2
114182,30.2
161675,50.1
240549,22.8
129479,28.9
218489,17.1
184020,17.5
95475,27.4
221358,9.66
204514,16.1
197230,21.0
76245,16.5
48446,15.7
171887,23.1
130712,21.8
209722,26.2
191411,13.1
231631,32.5
132342,29.8
186954,15.4
197120,24.1
17146,16.6
230333,12.9
76309,20.2
137619,21.4
267464,17.1
101107,11.5
178768,11.7
110180,12.6
40952,23.0
245288,19.9
11431,16.3
264277,12.8
136454,30.1
47195,36.9
35114,15.5
49554,21.3
269267,16.5
177381,15.7
60724,26.3
160265,15.7
70677,17.6
157825,15.2
188147,23.8
164850,15.4
197955,23.7
187543,36.2
287692,22.5
71697,30.0
218661,26.8
147734,66.2
3042,13.4
128479,20.0
140377,16.1
155880,26.2
45775,14.3
132077,34.3
127487,16.5
206281,36.1
123985,17.3
244888,26.2
186022,19.4
202075,22.6
107104,24.1
279166,17.4
132115,43.0
199832,14.6
114898,34.8
178027,28.1
219240,46.0
4592,16.5
298376,17.6
65963,13.3
154800,20.8
34437,28.1
132202,36.7
277985,16.7
157903,16.9
46124,26.7
89556,18.7
231038,37.9
116708,22.5
279692,30.1
28869,28.1
60105,14.8
234016,30.0
248455,30.4
31375,36.8
12523,14.5
150196,20.9
270340,19.4
199771,12.2
7767,20.6
287519,15.2
149942,22.5
244654,22.4
71443,40.2
102909,16.6
275885,19.5
152546,37.8
130040,15.2
206381,28.2
122242,30.3
209707,21.6
59451,16.1
5331,58.4
60770,20.3
298659,16.9
85264,31.7
170345,12.2
74936,32.1
274368,14.6
60496,39.4
54494,29.8
202431,44.0
165938,15.5
226068,13.5
54425,25.1
161735,21.7
18506,21.4
180574,8.46
281490,23.1
122915,15.1
673,8.86
200204,23.3
155494,26.4
127737,19.3
295864,20.5
122549,20.8
277710,12.4
6253,19.7
276805,9.44
258662,13.0
29298,17.3
84546,20.2
290261,18.2
49559,18.6
146838,58.1
269403,20.7
164859,22.4
283578,17.2
91191,22.8
83201,20.3
236911,29.3
268826,15.9
230443,55.2
191956,25.7
55719,28.9
207779,22.5
217938,28.0
240115,29.6
4885,25.9
268739,20.7
1705,60.8
30633,23.9
73329,33.8
231542,27.8
295212,20.8
82165,14.2
238077,27.8
216368,13.7
106477,31.5
163714,18.3
196126,41.6
109038,19.0
72856,23.0
229283,41.2
297851,20.8
254507,23.6
14940,19.2
251616,22.1
260785,31.3
277113,25.9
140769,26.0
211215,8.93
148822,60.0
244792,15.2
93914,21.7
260390,19.7
30573,26.0
257132,23.8
61339,15.7
261294,13.9
51988,18.2
76072,17.9
11797,22.3
29585,11.7
223365,30.5
70682,29.2
74802,20.4
150596,36.8
122652,25.1
40373,17.1
171736,21.7
276987,13.1
196439,52.6
150822,12.0
107750,13.4
50289,28.2
101081,52.2
6596,16.4
111189,28.0
12798,29.4
149759,17.9
149631,12.0
175275,15.8
90223,13.4
7701,29.1
158885,18.6
37401,15.5
199742,17.3
238443,19.1
156882,35.1
107209,11.3
245942,10.5
265889,21.9
53360,36.1
73669,24.3
219461,30.3
10722,16.3
49781,12.5
253851,12.8
187632,16.9
222207,25.6
180150,16.7
286207,23.8
213624,19.6
51542,41.8
211658,27.1
225667,28.6
205695,21.0
22374,49.6
38751,18.7
46925,34.0
22913,15.5
83854,8.49
256278,20.1
173220,30.4
289800,18.8
37462,14.6
186772,14.2
222275,26.1
245178,21.6
187947,19.0
188980,13.3
188066,28.2
146916,66.5
63861,55.1
277270,19.0
213735,19.1
158434,18.0
122365,16.5
96268,14.8
84439,24.1
248225,21.5
86855,16.5
40997,16.5
297226,15.3
7671,19.8
49996,25.4
240874,29.1
232984,22.4
288926,23.7
53888,19.1
152584,9.45
238384,15.9
135365,12.4
127105,7.68
202978,20.9
30062,16.8
145560,58.7
262741,18.3
106762,17.2
51087,22.3
100586,20.2
24254,22.9
14244,32.5
117330,27.8
102276,26.9
38500,8.71
284714,14.6
272379,16.0
93042,15.4
194945,13.9
74629,20.1
144883,19.3
140887,19.6
141298,13.3
44948,33.1
34347,12.3
86434,21.1
117561,24.6
137206,18.6
271396,22.6
281956,8.69
75352,12.9
115822,15.0
239539,25.2
203761,21.3
137605,24.2
95388,19.5
17904,25.6
225142,24.0
204854,19.1
194313,18.5
187345,18.5
31898,12.6
1713,53.0
68819,25.5
113359,22.0
156038,15.2
259712,31.7
212751,28.3
12878,13.3
285543,10.8
250092,21.9
198060,15.5
91893,20.8
14554,20.1
150062,11.8
195559,55.3
92050,13.7
95381,15.9
87612,25.9
195707,54.7
42860,14.6
24253,23.1
177573,33.0
60173,29.8
279541,11.3
221434,48.8
36865,26.9
19737,51.9
237020,20.0
215076,35.6
149418,13.0
266810,34.1
4393,26.3
256552,7.47
24266,31.0
172890,14.0
79223,18.4
265764,18.7
233182,20.2
246595,22.4
43127,24.2
225951,14.6
30658,15.6
239492,13.6
222680,28.0
288408,23.2
168133,14.6
197934,39.5
131487,32.6
9905,19.4
116983,14.3
188630,20.0
38653,15.3
95831,16.5
30061,22.0
270588,23.0
9770,21.3
106767,24.2
297013,27.1
103004,18.3
293271,22.8
54464,15.8
110560,36.6
201890,18.3
65325,29.8
145550,35.2
74488,26.9
124904,33.8
126750,7.64
168962,6.97
91387,24.3
270892,17.8
81151,29.9
137591,17.8
284957,13.5
26537,25.5
180168,17.6
16979,31.1
78656,14.4
195197,36.2
442,18.3
112016,23.3
42592,40.3
152266,51.5
5638,67.6
80414,18.8
78204,14.7
291833,32.9
190533,14.9
17892,16.4
155717,7.57
132122,20.5
267845,23.4
34159,13.3
129151,13.5
256520,11.2
132775,28.4
129636,39.0
3423,22.7
22339,21.1
234136,17.6
293552,21.1
20067,48.2
179391,34.9
37878,29.4
227734,39.0
68287,27.4
230252,15.6
234449,14.0
157228,49.7
78495,10.2
236025,22.5
179711,16.2
112400,21.7
67386,15.3
111835,15.5
33828,14.4
124005,15.6
29773,25.1
259985,15.2
57363,45.2
295020,29.8
14557,14.0
146224,14.3
185336,10.1
32979,15.6
278991,21.2
270952,41.3
124521,28.6
132472,38.5
101433,21.4
282830,20.3
159706,15.0
250569,24.5
271296,13.0
43960,24.3
52294,16.3
172852,17.4
55924,36.2
224975,29.5
148487,22.9
266843,23.7
23507,48.9
219223,12.8
169760,23.1
151399,29.0
193983,17.3
14530,23.9
117746,35.5
8595,13.2
46967,15.1
289967,20.3
84536,15.6
17450,18.4
285557,42.7
245808,17.1
161791,23.8
156603,23.5
23928,12.1
279070,18.4
176874,9.11
16977,31.9
11619,12.9
175429,19.5
74959,24.5
242982,26.3
26141,16.1
88632,13.6
239254,25.6
86568,13.3
11211,16.0
291686,26.3
253376,17.7
253524,14.2
291465,17.5
286457,24.4
268796,21.5
57234,29.4
218664,34.1
64423,13.3
260447,24.7
81579,22.5
245814,34.9
19643,56.7
215501,18.6
292883,23.7
192701,23.4
225444,19.1
206890,19.3
224729,16.1
175671,36.1
296576,19.1
3670,15.4
79694,26.5
257611,14.0
89154,11.1
265883,11.7
231363,31.7
152317,39.8
298871,13.4
184920,12.0
110075,15.1
252481,22.0
175642,12.5
96772,16.5
65143,21.0
233202,39.9
82412,21.3
139725,14.1
82087,28.0
263064,25.5
13909,22.7
24306,24.1
11146,22.0
281320,15.1
263229,16.7
108680,18.1
166062,11.9
115817,19.3
288313,24.9
110889,46.8
278982,21.2
76041,9.1
285181,24.7
262834,18.7
232614,12.5
79651,37.4
203726,17.9
40941,35.1
24301,26.2
172724,27.3
251542,33.7
1412,61.6
20760,54.2
143418,24.2
99983,13.8
194395,21.5
129155,13.2
44919,42.9
19930,25.9
168486,16.6
255780,22.0
130726,27.8
89682,26.1
186521,9.62
284074,17.3
278273,19.8
199699,16.7
135494,18.4
2993,26.9
207021,14.1
286357,10.6
242182,34.8
237837,24.6
214901,24.5
85423,13.2
79010,18.1
243335,19.2
215885,21.4
133353,23.0
112952,39.2
279928,31.5
5373,36.2
206462,15.2
282696,12.7
104393,19.1
65395,29.7
162314,23.6
253095,24.8
64493,20.5
150313,14.5
114044,25.8
194504,12.1
211464,28.5
249000,42.6
28416,16.4
37639,18.8
255476,22.5
151240,42.3
115076,21.3
18726,40.8
163934,13.8
26182,15.9
110664,43.3
75530,9.88
214427,31.9
150113,8.6
159640,12.6
292603,12.0
176858,30.1
288204,23.7
66318,19.1
62655,29.0
282227,6.92
189901,44.7
218300,26.1
110071,17.3
95183,13.9
101716,22.1
126638,12.0
10587,16.1
175494,27.6
247302,17.0
122776,17.9
90019,37.1
81476,20.7
201231,15.8
105165,25.8
276107,16.2
60505,21.9
225452,23.2
282652,13.2
147543,19.4
230412,36.9
2442,39.5
119293,19.9
105891,25.2
242834,17.7
260683,13.4
160283,15.6
207093,29.4
114066,12.8
24617,29.4
92986,23.5
194732,24.1
20631,26.0
77314,10.4
89481,15.9
99139,15.0
135456,11.3
8394,15.2
168619,12.6
32902,21.7
117533,12.8
149572,15.4
211130,15.4
152274,45.4
184883,12.9
204795,24.0
205644,25.0
212567,29.8
172754,13.4
32756,25.1
37252,18.4
186299,12.2
252439,14.6
181812,20.2
151723,23.8
211804,47.7
36482,21.1
255219,15.5
207564,29.5
130219,41.9
282547,12.1
176749,13.7
58667,28.1
112358,24.7
294461,14.3
64965,29.5
133560,18.9
280451,16.3
157793,8.38
263392,15.9
281044,22.6
230866,11.9
181329,14.9
117078,17.3
206170,17.8
213362,21.1
117253,31.4
133084,16.9
267516,17.9
258563,17.1
164236,22.6
253212,16.1
180860,33.9
229472,57.3
40710,21.2
101004,22.6
266041,23.5
21910,26.1
192675,21.9
259587,15.5
241844,14.7
165700,18.2
244087,18.5
76609,17.0
228199,20.2
179473,36.2
149393,66.1
269682,28.6
173198,25.7
189903,48.0
115418,37.3
296491,35.8
46318,17.0
293115,21.1
110610,43.4
152776,21.1
5657,45.1
281272,18.3
31309,20.6
32186,13.8
32695,20.7
118701,9.07
161824,26.0
100359,12.2
169991,8.03
28446,23.4
169238,14.4
110456,33.5
280091,21.1
4842,20.3
228916,14.3
106582,27.6
117276,37.7
12544,26.8
245777,21.7
23685,26.0
271510,18.0
174310,12.8
205560,26.9
106036,18.7
213102,47.4
258400,27.8
118999,13.8
192420,37.8
69076,15.5
177016,19.0
105164,35.0
231731,27.4
121193,30.0
1761,58.2
185011,18.7
248654,22.9
207001,14.0
262017,19.3
152934,20.3
78797,25.4
95511,24.3
164476,23.5
115324,15.8
278666,25.3
692,18.3
187470,21.4
237111,17.7
62948,29.1
92726,36.7
253283,12.2
202189,24.9
152766,29.1
109123,15.0
84534,34.7
254683,19.9
278240,24.1
180383,19.1
147721,51.7
211611,53.0
247248,54.5
82255,27.8
96413,13.0
23445,19.1
217561,37.6
199697,16.0
145108,40.6
281144,15.4
133954,18.3
242760,20.8
120295,20.0
121608,34.5
142480,60.7
72937,14.6
122053,24.5
82557,23.2
106539,24.1
217141,32.6
257407,27.0
110797,25.7
88518,25.7
199034,14.3
278861,19.1
159705,26.8
149796,12.9
13670,18.4
262896,28.3
277870,19.6
73197,23.5
177759,40.6
177468,19.2
61164,17.8
194837,12.6
247355,22.7
176027,30.7
86404,11.1
172455,17.6
218724,25.5
83684,26.7
173146,15.0
96922,14.7
21231,45.4
203175,41.1
118603,22.9
86800,35.5
267289,22.7
160012,21.5
263973,42.5
215111,11.9
166201,28.0
41493,11.1
41690,13.8
265383,19.4
47896,18.9
204032,31.5
20815,38.9
71624,33.7
242881,39.6
132634,41.9
174332,18.9
153152,24.5
173120,14.8
167185,34.3
5379,29.0
276445,12.3
272188,28.0
99034,14.8
293461,29.8
227492,18.2
252743,26.3
38916,17.6
9182,21.9
90832,23.9
259272,13.0
110434,32.8
287792,34.2
43214,22.8
171142,17.9
205774,15.5
212115,33.4
280024,10.1
101651,32.2
135386,28.8
222420,29.5
201377,21.7
127879,18.8
166738,16.4
285200,16.1
182656,22.7
128937,23.8
259572,17.7
246956,30.6
43296,29.6
165084,14.4
186722,49.5
107636,12.8
281381,18.6
894,34.1
157566,27.8
171723,22.2
278362,20.1
48185,28.3
11592,23.7
103912,12.9
22745,23.3
173406,20.0
97570,19.1
109003,32.7
15152,22.0
273598,28.6
137461,23.8
48379,10.5
202664,32.4
24952,15.7
75616,18.2
194612,13.0
223629,11.3
32946,19.9
124145,16.7
126415,11.2
161024,32.6
224958,13.2
205291,23.5
77619,17.8
82469,15.1
291481,13.5
23051,21.5
268541,16.1
58637,35.1
14616,24.0
163154,42.7
175481,17.4
290147,17.2
262839,28.0
110162,30.7
257678,18.2
94752,21.1
210139,31.6
79051,17.7
277929,19.5
95706,37.4
239031,34.0
10329,8.22
197622,16.6
120798,16.6
106214,19.7
102600,17.9
264189,40.2
201625,15.9
108337,19.6
62592,24.1
27440,11.3
136040,21.0
7822,30.8
14454,32.5
107618,33.6
164855,14.2
163797,25.3
143276,54.8
274586,23.4
65161,18.3
74785,13.4
148465,17.7
186389,17.5
81492,19.8
274961,17.6
188372,10.5
206896,24.0
71769,32.6
124332,14.8
33844,10.6
134557,18.5
230777,16.4
195288,46.7
85870,37.0
17708,46.4
128435,28.7
119866,10.1
248692,23.6
14414,26.8
181104,12.5
190304,45.0
266524,23.8
43236,24.4
19587,20.4
138004,15.9
38611,23.6
283164,39.5
225773,18.9
59402,61.1
246045,23.7
247193,35.4
297820,35.3
103230,15.2
37591,14.9
232316,18.0
129320,20.7
76063,9.64
73058,13.8
151589,9.3
54332,27.2
141070,18.1
272296,27.9
108571,12.2
50752,29.1
27903,11.5
191417,24.6
159021,29.8
139624,16.2
258100,13.9
102950,9.87
213339,11.7
288905,12.3
150020,18.3
173520,22.7
202908,16.5
239167,54.7
14598,24.3
212835,26.1
157244,45.6
162382,19.6
119199,19.5
179899,22.1
281374,23.7
52480,43.7
287475,10.5
12576,21.1
271675,20.7
178999,11.1
74573,26.2
289656,23.8
270716,9.19
97483,20.6
294784,25.3
126424,14.5
6250,35.7
195276,51.9
75551,16.3
214331,27.4
39376,22.8
95960,19.9
226294,34.8
253242,28.8
219981,26.1
283597,21.4
59107,25.5
195155,54.0
19757,63.9
187538,17.7
32619,22.6
69317,17.9
4109,29.4
166721,17.5
178567,18.6
162913,16.5
178862,15.3
276226,17.2
86122,20.4
296496,17.9
24850,24.5
234800,32.6
152456,35.9
260878,45.1
201780,18.9
20408,13.2
150464,12.8
287589,10.7
182626,17.9
22317,38.4
202739,41.9
18972,13.3
89837,15.6
206606,28.9
289547,26.6
52171,16.8
120296,35.4
28211,18.6
81260,19.1
298391,14.1
231586,17.4
253553,19.2
131232,13.4
199706,13.4
293871,22.4
186637,10.1
252464,23.6
240557,26.7
187328,24.6
48501,25.5
145666,60.3
98742,38.5
222344,33.8
227944,33.1
97455,12.6
196980,22.1
68352,49.6
240393,41.0
60469,29.8
180525,20.3
195660,44.7
232918,22.2
99269,37.8
274802,13.7
218042,13.8
284616,12.5
66490,20.7
95258,20.0
270886,25.0
113296,15.9
150601,19.8
196572,54.7
289300,6.75
257606,13.0
218233,25.0
241698,21.7
98087,27.8
86970,35.9
90621,36.8
124495,36.3
44386,23.5
4727,21.5
109855,19.2
108010,28.5
203732,20.8
109667,20.3
272077,52.3
196298,46.7
255576,16.3
94695,16.2
193439,36.7
79655,15.2
251488,12.5
15418,13.1
40552,25.5
35907,29.0
243873,30.7
194204,31.4
268295,36.7
46059,16.1
7770,42.1
81751,16.0
164927,11.5
164305,13.0
236459,37.0
108142,35.0
44463,12.2
192749,14.2
115542,18.2
165829,8.25
255818,66.3
96011,22.4
220256,11.1
284374,17.5
116875,14.7
246228,17.1
25317,29.4
228133,19.5
213605,29.9
92652,10.5
239400,42.0
181259,14.5
255020,42.8
278501,31.5
